match_id,innings,team,player_id,wicket,overs,runs
598021,1,Kings XI,11984,5,16.3,104
1254078,1,Punjab Kings,70405,6,14.2,79
598021,1,Kings XI,4173,6,17.4,114
1254078,1,Punjab Kings,75315,7,17.2,95
598021,1,Kings XI,53549,7,17.5,115
1254078,1,Punjab Kings,104770,8,18.1,98
598021,1,Kings XI,66358,8,17.6,115
1254078,1,Punjab Kings,51421,9,19.4,121
598021,1,Kings XI,66725,9,18.1,115
1254078,2,KKR,70411,1,0.4,5
598021,2,Sunrisers,58406,1,0.4,0
598021,2,Sunrisers,58269,2,7.5,48
1254078,2,KKR,95316,2,1.5,9
598021,2,Sunrisers,62182,3,11.4,70
1254078,2,KKR,49039,3,2.6,17
1254078,2,KKR,61999,4,10.6,83
598021,2,Sunrisers,12049,4,15.1,87
1254078,2,KKR,51012,5,14.1,98
598021,2,Sunrisers,61318,5,16.1,97
829747,1,Daredevils,59599,1,0.3,2
829747,1,Daredevils,71331,2,16.4,156
829747,1,Daredevils,47023,3,17.6,174
829747,1,Daredevils,7716,4,19.3,187
829747,2,Mumbai,45256,1,4.2,35
829747,2,Mumbai,9900,2,5.6,48
829747,2,Mumbai,61988,3,8.2,68
829747,2,Mumbai,49040,4,10.2,82
829747,2,Mumbai,48405,5,15.6,131
829747,2,Mumbai,70633,6,16.1,131
829747,2,Mumbai,8999,7,16.3,135
829747,2,Mumbai,53716,8,16.4,135
829747,2,Mumbai,7139,9,19.4,153
548306,1,Super Kings,46933,1,0.4,4
548306,1,Super Kings,49342,2,5.5,38
548306,1,Super Kings,15716,3,9.5,75
548306,1,Super Kings,45257,4,11.2,80
548306,1,Super Kings,9505,5,12.4,85
548306,1,Super Kings,7593,6,15.1,95
548306,1,Super Kings,8821,7,16.1,99
548306,1,Super Kings,12894,8,17.1,103
548306,1,Super Kings,49247,9,17.6,104
548306,1,Super Kings,45487,10,19.5,112
548306,2,Mumbai,48359,1,7.5,69
548306,2,Mumbai,48405,2,8.3,70
548306,2,Mumbai,1934,2,0,72
1136602,1,Daredevils,95315,1,3.5,21
1136602,1,Daredevils,52290,2,3.6,21
1136602,1,Daredevils,71331,3,7.4,43
1136602,1,Daredevils,59260,4,13.6,98
1136602,1,Daredevils,54222,5,19.1,161
1136602,2,Sunrisers,49532,1,1.5,15
1359513,1,KKR,94125,1,2.5,23
1359513,1,KKR,63477,2,4.6,47
1359513,1,KKR,81147,3,10.1,84
1359513,1,KKR,70411,4,10.4,88
1359513,1,KKR,90143,5,15.2,135
1359513,1,KKR,75591,6,17.3,156
1359513,1,KKR,51012,7,19.6,179
1359513,2,Titans,51216,1,4.1,41
1359513,2,Titans,70633,2,10.4,91
1359513,2,Titans,95316,3,11.2,93
419126,1,Chargers,4176,1,0.4,2
419126,1,Chargers,3317,2,4.4,40
734007,1,Sunrisers,35812,1,8.1,65
419126,1,Chargers,2347,3,6.4,58
734007,1,Sunrisers,15887,2,11.1,88
419126,1,Chargers,4382,4,8.1,71
734007,1,Sunrisers,48739,3,18.1,169
734007,1,Sunrisers,47078,4,18.4,183
419126,1,Chargers,12084,5,12.3,99
734007,1,Sunrisers,11399,5,19.2,196
419126,1,Chargers,8163,6,13.3,103
734007,2,Kings XI,7781,1,0.2,4
419126,1,Chargers,2166,7,17.6,128
734007,2,Kings XI,51216,2,7.1,95
419126,1,Chargers,50810,8,18.5,138
734007,2,Kings XI,66358,3,9.1,125
419126,1,Chargers,48405,9,19.4,147
734007,2,Kings XI,54222,4,13.1,159
419126,2,Royals,12701,1,6.3,55
419126,2,Royals,10787,2,11.2,101
1216534,1,RCB,100878,1,10.6,90
1216534,1,RCB,35812,2,11.1,90
1216534,1,RCB,49752,3,15.5,123
1216534,1,RCB,46533,4,19.3,162
1216534,1,RCB,74975,5,19.6,163
1216534,2,Sunrisers,48739,1,1.4,18
1216534,2,Sunrisers,51454,2,11.6,89
1216534,2,Sunrisers,52161,3,15.2,121
1216534,2,Sunrisers,63509,4,15.3,121
1216534,2,Sunrisers,95319,5,16.3,129
1216534,2,Sunrisers,95320,6,16.6,135
1216534,2,Sunrisers,54282,7,17.4,141
1216534,2,Sunrisers,79159,8,17.6,142
1216534,2,Sunrisers,50771,9,18.2,143
1216534,2,Sunrisers,61797,10,19.4,153
1359534,1,RCB,49752,1,6.6,50
1359534,1,RCB,46933,2,14.5,119
1359534,1,RCB,81197,3,15.1,120
1359534,1,RCB,8813,4,15.3,120
1359534,1,RCB,54222,5,17.3,137
1359534,2,Royals,102743,1,0.2,1
1359534,2,Royals,53271,2,1.2,6
1359534,2,Royals,60806,3,1.4,7
1359534,2,Royals,100878,4,4.2,20
1359534,2,Royals,52656,5,5.3,28
1359534,2,Royals,104817,6,6.6,31
1359534,2,Royals,12894,7,7.6,50
1359534,2,Royals,72393,8,9.5,59
1359534,2,Royals,58435,9,10.1,59
1359534,2,Royals,96757,10,10.3,59
734003,1,Royals,60609,1,7.5,60
734003,1,Royals,51096,2,10.4,86
598038,1,Super Kings,6256,1,2.3,6
734003,1,Royals,10125,3,12.4,99
598038,1,Super Kings,51216,2,5.4,28
734003,1,Royals,59600,4,14.6,114
598038,1,Super Kings,8821,3,15.3,103
734003,1,Royals,50281,5,17.2,133
598038,2,Warriors,35812,1,2.5,26
734003,1,Royals,50483,6,18.1,136
598038,2,Warriors,12084,2,2.6,26
734003,1,Royals,10553,7,18.3,137
598038,2,Warriors,8742,3,3.2,29
734003,1,Royals,7520,8,19.4,147
598038,2,Warriors,7716,4,4.5,43
734003,2,Super Kings,10384,1,2.1,20
598038,2,Warriors,44660,5,7.3,54
734003,2,Super Kings,15716,2,4.2,41
598038,2,Warriors,47308,6,9.1,61
734003,2,Super Kings,45554,3,9.6,76
598038,2,Warriors,50281,7,14.2,92
734003,2,Super Kings,12894,4,14.5,105
598038,2,Warriors,50709,8,18.4,118
734003,2,Super Kings,46933,5,17.3,121
598038,2,Warriors,50810,9,19.3,124
1136595,1,RCB,10384,1,1.2,9
1136595,1,RCB,49752,2,6.1,47
1136595,1,RCB,46533,3,7.3,56
1136595,1,RCB,59601,4,10.6,73
1136595,1,RCB,9900,5,12.5,84
1136595,1,RCB,66116,6,13.1,85
1136595,1,RCB,47231,7,14.1,87
598010,1,Daredevils,48739,1,0.4,0
1136595,1,RCB,58274,8,15.1,89
598010,1,Daredevils,6315,2,4.3,26
1136595,1,RCB,87477,9,19.6,127
598010,1,Daredevils,7781,3,4.4,26
1136595,2,Super Kings,10125,1,2.6,18
598010,1,Daredevils,10401,4,8.6,44
1136595,2,Super Kings,15716,2,8.4,62
598010,1,Daredevils,59259,5,13.3,65
1136595,2,Super Kings,8999,3,11.1,78
598010,1,Daredevils,11399,6,17.3,95
1136595,2,Super Kings,68885,4,12.2,80
598010,1,Daredevils,47289,7,17.5,96
598010,1,Daredevils,15308,8,18.2,98
598010,2,Sunrisers,58269,1,1.2,2
598010,2,Sunrisers,9900,2,7.4,46
598010,2,Sunrisers,9587,3,10.6,54
598010,2,Sunrisers,12049,4,13.6,69
598010,2,Sunrisers,62182,5,14.2,71
598010,2,Sunrisers,59215,6,16.1,89
598010,2,Sunrisers,49193,7,17.4,100
829785,1,RCB,49752,1,11.2,119
829785,1,RCB,7568,2,16.6,190
829785,1,RCB,8813,3,17.4,199
829785,2,Kings XI,66358,1,0.4,6
829785,2,Kings XI,49342,2,2.2,19
829785,2,Kings XI,54222,3,3.1,20
829785,2,Kings XI,51216,4,5.4,33
829785,2,Kings XI,53891,5,5.6,34
829785,2,Kings XI,35384,6,7.1,39
829785,2,Kings XI,10130,7,8.2,49
829785,2,Kings XI,58299,8,8.4,49
829785,2,Kings XI,53978,9,10.4,65
829785,2,Kings XI,61797,10,13.4,88
501240,1,Royals,10125,1,10.1,86
501240,1,Royals,58116,2,12.2,92
501240,1,Royals,10401,3,14.3,109
501240,1,Royals,2281,4,15.4,117
501240,1,Royals,51096,5,18.3,139
501240,1,Royals,44930,6,18.4,139
501240,2,Super Kings,49342,1,1.5,8
501240,2,Super Kings,15716,2,18.3,145
419152,1,Mumbai,12548,1,5.3,41
419152,1,Mumbai,1934,2,9.3,65
419152,1,Mumbai,15317,3,13.5,104
419152,1,Mumbai,8999,4,16.6,133
419152,2,Daredevils,48739,1,3.4,39
419152,2,Daredevils,7773,2,6.4,72
419152,2,Daredevils,7781,3,7.3,75
419152,2,Daredevils,46533,4,9.3,85
419152,2,Daredevils,2314,5,10.5,90
419152,2,Daredevils,8813,6,11.6,94
419152,2,Daredevils,12562,7,16.6,120
1359533,1,Punjab Kings,15887,1,1.2,10
1359533,1,Punjab Kings,59832,2,4.1,32
1359533,1,Punjab Kings,75347,3,5.4,45
1359533,1,Punjab Kings,72103,4,14.4,117
1359533,1,Punjab Kings,104281,5,16.1,129
1359533,1,Punjab Kings,103766,6,18.2,154
1359533,1,Punjab Kings,75315,7,19.5,165
1359533,2,Capitals,72363,1,6.2,69
1359533,2,Capitals,50771,2,7.2,74
1359533,2,Capitals,53649,3,8.1,81
1359533,2,Capitals,48739,4,8.6,86
1359533,2,Capitals,67455,5,9.1,86
1359533,2,Capitals,51454,6,10.1,88
1359533,2,Capitals,108718,7,15.4,118
1359533,2,Capitals,77821,8,17.2,123
1304104,1,Royals,53271,1,2.5,11
1304104,1,Royals,102743,2,8.1,54
1304104,1,Royals,12894,3,14.1,107
1304104,1,Royals,60806,4,16.1,125
1304104,1,Royals,96392,5,17.3,142
1304104,1,Royals,100878,6,18.1,146
1304104,2,Capitals,66183,1,0.2,0
1304104,2,Capitals,50771,2,17.1,144
1254077,1,Capitals,15887,1,10.2,81
1254077,1,Capitals,95315,2,11.3,84
1254077,1,Capitals,86165,3,18.2,142
1254077,1,Capitals,72393,4,18.6,145
1254077,2,Sunrisers,48739,1,3.2,28
1254077,2,Sunrisers,52161,2,5.4,56
1254077,2,Sunrisers,75321,3,11.2,84
1254077,2,Sunrisers,51482,4,14.2,104
1254077,2,Sunrisers,95320,5,16.1,117
1254077,2,Sunrisers,79159,6,16.2,117
1254077,2,Sunrisers,63509,7,18.3,136
1175365,1,KKR,67458,1,3.4,16
1175365,1,KKR,8742,2,5.6,36
1175365,1,KKR,54340,3,6.5,40
1175365,1,KKR,70411,4,7.1,44
1175365,1,KKR,95316,5,9.1,61
1175365,1,KKR,51012,6,17.5,156
1175365,1,KKR,8813,7,18.4,170
1175365,1,KKR,47185,8,19.6,185
1175365,2,Capitals,15887,1,2.4,27
1175365,2,Capitals,71331,2,11.6,116
1175365,2,Capitals,86165,3,17.5,170
1175365,2,Capitals,95315,4,18.3,174
1175365,2,Capitals,62182,5,19.5,184
1175365,2,Capitals,48155,6,19.6,185
1178425,1,Super Kings,10125,1,3.2,4
1178425,1,Super Kings,46933,2,13.3,87
1178425,1,Super Kings,15716,3,14.5,102
1178425,1,Super Kings,49247,4,18.3,145
1178425,2,Capitals,95315,1,0.5,4
1178425,2,Capitals,15887,2,5.3,52
1178425,2,Capitals,86165,3,6.2,63
1178425,2,Capitals,48155,4,7.4,66
1178425,2,Capitals,67455,5,10.2,81
1178425,2,Capitals,84201,6,10.6,83
1178425,2,Capitals,61832,7,11.4,84
1178425,2,Capitals,71331,8,11.6,85
1178425,2,Capitals,66101,9,15.2,92
1178425,2,Capitals,12562,10,16.2,99
829769,1,Mumbai,9900,1,4.5,43
829799,1,Sunrisers,15887,1,6.1,56
829769,1,Mumbai,45256,2,9.1,73
829799,1,Sunrisers,47078,2,13.4,121
1237177,1,Mumbai,48405,1,1.3,16
829769,1,Mumbai,61988,3,10.4,84
829799,1,Sunrisers,47055,3,15.2,140
1237177,1,Mumbai,58406,2,7.4,78
1237177,1,Mumbai,61990,3,11.5,100
829799,1,Sunrisers,48739,4,17.1,157
829769,1,Mumbai,48405,4,14.5,120
1237177,1,Mumbai,49040,4,12.2,101
829799,1,Sunrisers,12701,5,17.2,157
829769,1,Mumbai,49040,5,19.4,181
829769,2,Royals,51096,1,3.1,30
829799,2,Kings XI,49342,1,4.5,42
1237177,1,Mumbai,63224,5,16.1,140
829769,2,Royals,10125,2,8.1,71
829799,2,Kings XI,66358,2,6.1,47
1237177,2,Capitals,95315,1,0.2,0
829769,2,Royals,50281,3,14.6,127
829799,2,Kings XI,54222,3,7.3,60
1237177,2,Capitals,51096,2,0.5,0
1254068,1,Punjab Kings,59599,1,12.4,122
829769,2,Royals,60806,4,17.4,161
829799,2,Kings XI,51216,4,8.6,65
1237177,2,Capitals,15887,3,1.2,0
1254068,1,Punjab Kings,60530,2,15.2,141
829769,2,Royals,59600,5,17.5,161
829799,2,Kings XI,35384,5,12.3,81
1237177,2,Capitals,71331,4,3.5,20
1254068,1,Punjab Kings,7568,3,16.2,158
829769,2,Royals,64479,6,18.1,162
829799,2,Kings XI,66725,6,14.1,99
1237177,2,Capitals,86165,5,7.5,41
1254068,1,Punjab Kings,70405,4,18.5,179
829769,2,Royals,49108,7,19.4,177
829799,2,Kings XI,67455,7,18.6,158
1237177,2,Capitals,54212,6,15.1,112
1254068,2,Capitals,95315,1,5.3,59
1237177,2,Capitals,80807,7,15.3,112
1254068,2,Capitals,50281,2,10.6,107
1237177,2,Capitals,67455,8,19.5,141
1254068,2,Capitals,15887,3,14.5,152
1254068,2,Capitals,86165,4,17.1,180
392237,1,Daredevils,7773,1,0.5,0
392237,1,Daredevils,48739,2,0.6,0
392237,1,Daredevils,7781,3,10.4,85
392237,1,Daredevils,46533,4,17.1,133
392237,1,Daredevils,8813,5,18.6,145
392237,1,Daredevils,7520,6,19.3,151
392237,1,Daredevils,7419,7,19.5,153
392237,1,Daredevils,12562,8,19.6,153
392237,2,Chargers,2347,1,1.2,22
392237,2,Chargers,9925,2,7.6,91
392237,2,Chargers,4176,3,9.6,102
392237,2,Chargers,4382,4,13.4,137
1304089,1,RCB,46933,1,1.5,11
1304089,1,RCB,80645,2,14.1,110
1304089,1,RCB,49752,3,16.4,129
1304089,1,RCB,8813,4,17.3,138
1304089,1,RCB,54222,5,18.3,150
1304089,1,RCB,81197,6,19.6,170
1304089,2,Titans,51216,1,7.3,51
1304089,2,Titans,95316,2,8.5,68
1304089,2,Titans,70633,3,10.2,78
1304089,2,Titans,102753,4,12.5,95
419139,1,KKR,2024,1,7.2,56
419139,1,KKR,7568,2,15.4,157
419139,1,KKR,47624,3,18.4,182
419139,2,Kings XI,11920,1,4.5,51
419139,2,Kings XI,9587,2,13.4,149
597999,1,RCB,7419,1,2.2,3
597999,1,RCB,49752,2,4.5,28
597999,1,RCB,59599,3,6.1,31
597999,1,RCB,44853,4,11.4,75
597999,1,RCB,59600,5,12.4,80
597999,2,Mumbai,1934,1,7.3,52
597999,2,Mumbai,2230,2,9.5,62
597999,2,Mumbai,48405,3,13.4,88
597999,2,Mumbai,8813,4,19.2,148
597999,2,Mumbai,8999,5,19.3,148
335986,1,Chargers,8163,1,3.2,21
335986,1,Chargers,3317,2,4.3,22
419109,1,RCB,52539,1,2.6,15
335986,1,Chargers,4176,3,8.1,47
419109,1,RCB,51454,2,4.3,17
335986,1,Chargers,48405,4,8.4,47
419109,1,RCB,49752,3,5.4,20
419109,1,RCB,47055,4,7.2,35
335986,1,Chargers,9570,5,11.4,58
419109,1,RCB,2281,5,12.1,73
335986,1,Chargers,7634,6,14.3,71
335986,1,Chargers,4382,7,17.4,104
419109,1,RCB,8742,6,17.3,110
335986,1,Chargers,2166,8,17.6,105
419109,1,RCB,47391,7,17.6,112
335986,1,Chargers,8040,9,18.3,110
335986,1,Chargers,48431,10,18.4,110
419109,2,KKR,47624,1,11.4,101
335986,2,KKR,10384,1,1.2,6
419109,2,KKR,6253,2,13.6,112
335986,2,KKR,2230,2,2.1,16
419109,2,KKR,2024,3,18.2,133
335986,2,KKR,51216,3,4.2,21
335986,2,KKR,2024,4,12.6,68
335986,2,KKR,19647,5,16.3,88
733973,1,Kings XI,7781,1,2.1,13
733973,1,Kings XI,17752,2,3.3,24
733973,1,Kings XI,54222,3,11.5,93
733973,1,Kings XI,35384,4,15.5,130
733973,1,Kings XI,53891,5,19.3,165
733973,2,Mumbai,59118,1,0.5,6
733973,2,Mumbai,8999,2,2.5,23
733973,2,Mumbai,52521,3,9.4,70
733973,2,Mumbai,48405,4,15.3,123
733973,2,Mumbai,51057,5,16.4,126
501211,1,Super Kings,49342,1,6.3,51
501211,1,Super Kings,15716,2,10.5,96
1254061,1,Punjab Kings,59599,1,2.4,22
501211,1,Super Kings,7593,3,16.3,147
501211,1,Super Kings,9505,4,19.1,176
501211,1,Super Kings,8821,5,19.6,183
501211,2,RCB,7419,1,0.2,1
1254061,1,Punjab Kings,7568,2,9.5,89
501211,2,RCB,61334,2,1.2,17
501211,2,RCB,59599,3,4.5,31
1178396,1,Royals,51096,1,1.1,5
1178396,1,Royals,53271,2,11.5,77
501211,2,RCB,49752,4,10.5,73
1254061,1,Punjab Kings,64479,3,17.3,194
1178396,1,Royals,61999,3,15.4,105
501211,2,RCB,15317,5,14.6,112
1254061,1,Punjab Kings,70405,4,17.6,201
1178396,2,KKR,49039,1,8.3,91
501211,2,RCB,17752,6,16.4,127
501211,2,RCB,46533,7,18.2,145
1178396,2,KKR,54340,2,10.5,114
1254061,1,Punjab Kings,60530,5,19.2,220
1254061,1,Punjab Kings,77669,6,19.6,221
1254061,2,Royals,53320,1,0.3,0
1254061,2,Royals,66358,2,3.2,25
1254061,2,Royals,53271,3,7.3,70
1254061,2,Royals,74975,4,12.4,123
1254061,2,Royals,96392,5,16.2,175
1254061,2,Royals,60628,6,18.1,201
1254061,2,Royals,60806,7,19.6,217
501248,1,Kings XI,4176,1,3.6,25
501248,1,Kings XI,7793,2,7.4,50
501248,1,Kings XI,10129,3,12.4,80
501248,1,Kings XI,11984,4,14.3,94
501248,1,Kings XI,8813,5,15.4,100
501248,1,Kings XI,59601,6,17.6,110
501248,1,Kings XI,12601,7,18.4,114
501248,1,Kings XI,55402,8,19.1,116
501248,2,Warriors,44946,1,4.4,32
501248,2,Warriors,8742,2,9.5,69
501248,2,Warriors,51454,3,12.1,84
501248,2,Warriors,7716,4,15.3,116
501248,2,Warriors,8021,5,15.5,117
392212,1,Chargers,2347,1,1.4,8
392212,1,Chargers,12084,2,5.3,37
392212,1,Chargers,4176,3,9.4,62
392212,1,Chargers,45554,4,12.6,85
392212,1,Chargers,48405,5,17.1,118
392212,1,Chargers,8163,6,19.1,137
392212,2,Mumbai,1988,1,1.4,7
392212,2,Mumbai,1934,2,1.5,7
392212,2,Mumbai,48349,3,8.5,60
392212,2,Mumbai,45257,4,14.1,97
392212,2,Mumbai,47308,5,15.5,103
392212,2,Mumbai,7139,6,15.6,103
392212,2,Mumbai,45222,7,17.1,108
392212,2,Mumbai,15317,8,17.3,109
1216504,1,KKR,49039,1,4.5,36
1216504,1,KKR,70411,2,9.6,82
1216504,1,KKR,95316,3,11.1,89
1216504,1,KKR,8813,4,13.1,106
1216504,1,KKR,51012,5,14.2,115
1216504,1,KKR,64244,6,17.6,149
1216504,2,Royals,50281,1,1.6,15
1216504,2,Royals,60806,2,4.1,30
1216504,2,Royals,53271,3,6.1,39
1216504,2,Royals,8742,4,7.1,41
1216504,2,Royals,96392,5,7.4,42
1216504,2,Royals,60628,6,10.5,66
1216504,2,Royals,56596,7,13.5,81
1216504,2,Royals,72379,8,14.4,88
1216504,2,Royals,59261,9,17.6,106
392182,1,RCB,44946,1,0.2,0
392182,1,RCB,44930,2,0.3,0
392182,1,RCB,8742,3,4.5,17
392182,1,RCB,8107,4,8.5,52
392182,1,RCB,49752,5,11.5,63
392182,1,RCB,7987,6,15.4,88
392182,1,RCB,48319,7,19.2,119
392182,1,RCB,2281,8,19.4,125
392182,2,Royals,12106,1,0.5,2
392182,2,Royals,10406,2,2.6,7
392182,2,Royals,7708,3,6.2,14
392182,2,Royals,7549,4,8.3,28
392182,2,Royals,6769,5,8.4,28
392182,2,Royals,15473,6,11.1,47
392182,2,Royals,49247,7,11.2,47
392182,2,Royals,2000,8,13.3,53
392182,2,Royals,47100,9,13.5,53
392182,2,Royals,59324,10,15.1,58
1254064,1,Capitals,95315,1,1.6,5
734045,1,Mumbai,6256,1,9.4,76
1254064,1,Capitals,15887,2,3.1,16
734045,1,Mumbai,51057,2,12.1,99
1254064,1,Capitals,51096,3,5.5,36
734045,1,Mumbai,45256,3,16.4,143
1254064,1,Capitals,54212,4,6.5,37
734045,1,Mumbai,48405,4,17.3,150
1254064,1,Capitals,86165,5,12.4,88
734045,1,Mumbai,49040,5,18.4,163
1254064,1,Capitals,86109,6,14.5,100
734045,1,Mumbai,55296,6,18.6,164
1254064,1,Capitals,67312,7,18.2,128
734045,1,Mumbai,8999,7,19.1,164
1254064,1,Capitals,12894,8,18.6,136
734045,1,Mumbai,48319,8,19.4,166
1254064,2,Royals,66358,1,2.4,13
734045,2,Super Kings,45554,1,6.2,60
1254064,2,Royals,53271,2,2.6,13
734045,2,Super Kings,46933,2,6.5,64
1254064,2,Royals,60806,3,3.3,17
734045,2,Super Kings,10384,3,9.3,87
1254064,2,Royals,74975,4,7.4,36
1254064,2,Royals,96392,5,9.2,42
1254064,2,Royals,60628,6,14.5,90
1254064,2,Royals,53891,7,15.5,104
1082611,1,Sunrisers,48739,1,1.5,12
1082611,1,Sunrisers,51088,2,16.1,148
1082611,1,Sunrisers,15887,3,18.1,170
1082611,1,Sunrisers,7716,4,18.2,170
1082611,2,Daredevils,52241,1,1.5,14
1082611,2,Daredevils,59600,2,9.2,85
1082611,2,Daredevils,86165,3,9.5,86
1082611,2,Daredevils,60806,4,13.1,105
1082611,2,Daredevils,47023,5,19.5,175
1082604,1,KKR,49039,1,2.2,10
1082604,1,KKR,7773,2,5.4,40
1082604,1,KKR,8742,3,14.2,117
1082604,1,KKR,51454,4,17.4,153
1082604,1,KKR,61990,5,18.5,163
1082604,1,KKR,47231,6,19.4,170
1082604,2,Sunrisers,15887,1,6.4,46
1082604,2,Sunrisers,48739,2,9.5,59
1082604,2,Sunrisers,47078,3,10.4,65
1082604,2,Sunrisers,64479,4,13.2,96
1082604,2,Sunrisers,7716,5,14.5,112
1082604,2,Sunrisers,49028,6,17.1,129
1082612,1,Kings XI,10129,1,5.5,46
1082612,1,Kings XI,51216,2,10.6,80
1082612,1,Kings XI,54222,3,16.3,163
1082612,1,Kings XI,54212,4,17.2,166
1082612,2,Mumbai,9900,1,5.5,81
1082612,2,Mumbai,53271,2,13.1,166
1082591,1,Sunrisers,48739,1,1.4,19
1082591,1,Sunrisers,15887,2,10.3,93
1082591,1,Sunrisers,47078,3,15.2,151
336027,1,KKR,19647,1,1.4,7
1082591,1,Sunrisers,7716,4,18.4,190
336027,1,KKR,11647,2,6.4,40
1082591,2,RCB,59601,1,5.4,52
336027,1,KKR,11984,3,11.5,71
1082591,2,RCB,7568,2,6.3,60
336027,1,KKR,2024,4,14.4,95
1082591,2,RCB,51482,3,11.4,116
336027,1,KKR,54479,5,17.3,118
1082591,2,RCB,66190,4,12.5,126
336027,1,KKR,7704,6,17.6,123
1082591,2,RCB,61479,5,13.4,128
336027,1,KKR,7129,7,18.3,129
1082591,2,RCB,10553,6,16.5,154
336027,1,KKR,44908,8,19.3,142
1082591,2,RCB,10125,7,17.3,156
336027,2,Royals,12106,1,1.6,16
1082591,2,RCB,51455,8,17.4,156
336027,2,Royals,48128,2,5.2,42
1082591,2,RCB,62490,9,18.5,164
336027,2,Royals,10406,3,5.5,42
1082591,2,RCB,61325,10,19.4,172
336027,2,Royals,10125,4,9.5,69
336029,1,RCB,2232,1,1.4,7
336029,1,RCB,52539,2,5.3,22
1304112,2,KKR,81147,1,0.4,0
336029,1,RCB,49752,3,8.1,33
1304112,2,KKR,96532,2,2.4,9
336029,1,RCB,19596,4,9.6,41
1304112,2,KKR,70411,3,7.1,65
336029,1,RCB,3947,5,14.6,76
1304112,2,KKR,71331,4,13.4,131
336029,1,RCB,2281,6,16.5,97
1304112,2,KKR,52241,5,15.4,142
336029,1,RCB,48319,7,19.4,124
1304112,2,KKR,51012,6,16.4,150
336029,1,RCB,10556,8,19.5,124
1304112,2,KKR,75591,7,19.5,208
336029,2,Super Kings,9900,1,9.1,60
1304112,2,KKR,58274,8,19.6,208
336029,2,Super Kings,7593,2,10.6,65
336029,2,Super Kings,2121,3,13.2,84
336029,2,Super Kings,8821,4,13.6,86
336029,2,Super Kings,9505,5,15.3,92
336029,2,Super Kings,7528,6,15.6,92
336029,2,Super Kings,53549,7,17.4,107
336029,2,Super Kings,9022,8,18.2,109
1082622,1,Daredevils,59600,1,4.5,48
1082609,1,Sunrisers,15887,1,4.6,25
1082622,1,Daredevils,60806,2,13.6,123
1082609,1,Sunrisers,47078,2,9.1,50
1082622,1,Daredevils,86165,3,15.1,131
1082609,1,Sunrisers,7716,3,9.2,50
1082622,1,Daredevils,71331,4,15.5,140
1082609,1,Sunrisers,12701,4,15.3,110
1082622,1,Daredevils,51057,5,17.1,146
1082622,1,Daredevils,61832,6,19.5,159
1082609,1,Sunrisers,64479,5,18.4,140
1082622,2,KKR,49039,1,1.2,9
1082609,1,Sunrisers,46888,6,19.3,146
1082622,2,KKR,8742,2,12.2,117
1082609,2,Kings XI,9952,1,0.1,0
1082622,2,KKR,51454,3,14.5,139
1082609,2,Kings XI,54222,2,2.5,16
1082609,2,Kings XI,47055,3,8.1,57
1082609,2,Kings XI,53891,4,9.4,62
1082609,2,Kings XI,51216,5,9.6,62
1082609,2,Kings XI,67455,6,13.4,82
1082609,2,Kings XI,66722,7,16.2,127
1082609,2,Kings XI,77835,8,18.1,144
1082609,2,Kings XI,66358,9,18.3,145
1082609,2,Kings XI,49327,10,19.4,154
1254079,1,RCB,49752,1,3.6,30
1254079,1,RCB,100878,2,4.1,30
1254079,1,RCB,54222,3,8.3,60
1254079,1,RCB,80645,4,14.5,114
1254079,1,RCB,75311,5,17.6,139
1216547,1,RCB,35812,1,8.6,81
1254079,2,Capitals,15887,1,2.3,23
1216547,1,RCB,49752,2,12.2,92
1254079,2,Capitals,50281,2,3.3,28
1216547,1,RCB,100878,3,17.1,154
1254079,2,Capitals,95315,3,7.2,47
1216547,2,Mumbai,48405,1,1.4,14
1254079,2,Capitals,54212,4,12.4,92
1216547,2,Mumbai,61990,2,2.2,16
1216547,2,Mumbai,58406,3,6.4,39
1216547,2,Mumbai,70633,4,11.2,78
1216547,2,Mumbai,75325,5,19.5,197
598014,1,Kings XI,4176,1,1.2,5
598014,1,Kings XI,59601,2,1.6,8
598014,1,Kings XI,66358,3,3.3,10
598014,1,Kings XI,66725,4,8.4,45
598014,1,Kings XI,7519,5,11.4,67
598014,1,Kings XI,11984,6,12.5,75
598014,1,Kings XI,47185,7,15.6,92
598014,1,Kings XI,4173,8,17.3,104
598014,1,Kings XI,48319,9,18.4,124
598014,1,Kings XI,54010,10,18.5,124
598014,2,Royals,10125,1,4.4,43
598014,2,Royals,2281,2,7.1,58
598014,2,Royals,10553,3,7.5,58
598014,2,Royals,6253,4,12.5,79
501230,1,KKR,2232,1,4.3,29
501230,1,KKR,52539,2,6.1,42
501230,1,KKR,7773,3,11.5,82
501230,1,KKR,15473,4,14.5,105
501230,1,KKR,47055,5,14.6,105
501230,1,KKR,45358,6,18.6,140
501230,1,KKR,5966,7,19.5,145
1178424,1,RCB,49752,1,1.4,35
501230,2,Daredevils,48739,1,1.6,14
1178424,1,RCB,46533,2,1.5,35
501230,2,Daredevils,7781,2,6.4,43
1178424,1,RCB,54212,3,1.6,35
501230,2,Daredevils,11399,3,10.3,61
1178424,1,RCB,66725,4,2.5,44
501230,2,Daredevils,12036,4,13.1,75
1178424,1,RCB,9900,5,3.6,54
501230,2,Daredevils,9235,5,14.2,83
1178424,1,RCB,61634,6,4.3,57
501230,2,Daredevils,12701,6,14.5,85
